,RegionName,RegionID,SizeRank,Date,value
9171,"Youngstown, OH",395245,93,2021-06,812
9172,"Augusta, GA",394352,94,2021-06,1214
9173,"Scranton, PA",395075,95,2021-06,1080
9174,"Harrisburg, PA",394666,96,2021-06,1224
9175,"Melbourne, FL",394957,97,2021-06,1611
9176,"Spokane, WA",395113,99,2021-06,1436
9177,"Provo, UT",395006,100,2021-06,1519
9178,"Killeen, TX",394746,128,2021-06,1191
9179,"College Station, TX",394483,192,2021-06,1510
9180,United States,102001,0,2021-07,1803
9181,"New York, NY",394913,1,2021-07,5421
9182,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2021-07,2516
9183,"Chicago, IL",394463,3,2021-07,1680
9184,"Dallas-Fort Worth, TX",394514,4,2021-07,1599
9185,"Philadelphia, PA",394974,5,2021-07,1682
9186,"Houston, TX",394692,6,2021-07,1444
9187,"Washington, DC",395209,7,2021-07,2035
9188,"Miami-Fort Lauderdale, FL",394856,8,2021-07,2282
9189,"Atlanta, GA",394347,9,2021-07,1754
9190,"Boston, MA",394404,10,2021-07,2640
9191,"San Francisco, CA",395057,11,2021-07,3031
9192,"Detroit, MI",394532,12,2021-07,1324
9193,"Riverside, CA",395025,13,2021-07,2316
9194,"Phoenix, AZ",394976,14,2021-07,1716
9195,"Seattle, WA",395078,15,2021-07,2035
9196,"Minneapolis-St Paul, MN",394865,16,2021-07,1557
9197,"San Diego, CA",395056,17,2021-07,2576
9198,"St. Louis, MO",395121,18,2021-07,1169
9199,"Tampa, FL",395148,19,2021-07,1800
9200,"Baltimore, MD",394358,20,2021-07,1700
9201,"Denver, CO",394530,21,2021-07,1816
9202,"Pittsburgh, PA",394982,22,2021-07,1259
9203,"Portland, OR",394998,23,2021-07,1720
9204,"Charlotte, NC",394458,24,2021-07,1594
9205,"Sacramento, CA",395045,25,2021-07,2113
9206,"San Antonio, TX",395055,26,2021-07,1298
9207,"Orlando, FL",394943,27,2021-07,1776
9208,"Cincinnati, OH",394466,28,2021-07,1327
9209,"Cleveland, OH",394475,29,2021-07,1190
9210,"Kansas City, MO",394735,30,2021-07,1222
9211,"Las Vegas, NV",394775,31,2021-07,1650
9212,"Columbus, OH",394492,32,2021-07,1310
9213,"Indianapolis, IN",394705,33,2021-07,1337
9214,"San Jose, CA",395059,34,2021-07,3004
9215,"Austin, TX",394355,35,2021-07,1650
9216,"Virginia Beach, VA",395194,36,2021-07,1469
9217,"Nashville, TN",394902,37,2021-07,1678
9218,"Providence, RI",395005,38,2021-07,1724
9219,"Milwaukee, WI",394862,39,2021-07,1171
9220,"Jacksonville, FL",394714,40,2021-07,1586
9221,"Memphis, TN",394849,41,2021-07,1411
9222,"Oklahoma City, OK",394935,42,2021-07,1187
9223,"Louisville-Jefferson County, KY",394807,43,2021-07,1135
9224,"Hartford, CT",394669,44,2021-07,1538
9225,"Richmond, VA",395022,45,2021-07,1430
9226,"New Orleans, LA",394910,46,2021-07,1304
9227,"Buffalo, NY",394425,47,2021-07,1114
9228,"Raleigh, NC",395012,48,2021-07,1560
9229,"Birmingham, AL",394388,49,2021-07,1263
9230,"Salt Lake City, UT",395053,50,2021-07,1525
9231,"Rochester, NY",395031,51,2021-07,1247
9232,"Grand Rapids, MI",394640,52,2021-07,1387
9233,"Tucson, AZ",395167,53,2021-07,1425
9234,"Urban Honolulu, HI",753924,54,2021-07,2500
9235,"Tulsa, OK",395169,55,2021-07,1142
9236,"Fresno, CA",394619,56,2021-07,1788
9237,"Worcester, MA",395238,57,2021-07,1627
9238,"Stamford, CT",394415,58,2021-07,2437
9239,"Albuquerque, NM",394312,59,2021-07,1316
9240,"Albany, NY",394308,60,2021-07,1327
9241,"Omaha, NE",394938,61,2021-07,1122
9242,"New Haven, CT",394908,62,2021-07,1690
9243,"Bakersfield, CA",394357,63,2021-07,1468
9244,"Knoxville, TN",394753,64,2021-07,1402
9245,"Greenville, SC",394653,65,2021-07,1287
9246,"Ventura, CA",394952,66,2021-07,2783
9247,"Allentown, PA",394318,67,2021-07,1623
9248,"El Paso, TX",394561,68,2021-07,1186
9249,"Baton Rouge, LA",394367,69,2021-07,1237
9250,"Dayton, OH",394521,70,2021-07,1121
9251,"McAllen, TX",394843,71,2021-07,968
9252,"Columbia, SC",394486,72,2021-07,1304
9253,"Greensboro, NC",394648,73,2021-07,1344
9254,"Akron, OH",394304,74,2021-07,1044
9255,"North Port-Sarasota-Bradenton, FL",753906,75,2021-07,1966
9256,"Little Rock, AR",394798,76,2021-07,977
9257,"Stockton, CA",395134,77,2021-07,2426
9258,"Charleston, SC",394457,78,2021-07,1657
9259,"Syracuse, NY",395143,79,2021-07,1275
9260,"Colorado Springs, CO",394484,80,2021-07,1668
9261,"Winston-Salem, NC",395235,81,2021-07,1523
9262,"Wichita, KS",395224,82,2021-07,884
9263,"Springfield, MA",395115,83,2021-07,1582
9264,"Fort Myers, FL",394440,84,2021-07,1693
9265,"Boise City, ID",394399,85,2021-07,1732
9266,"Toledo, OH",395160,86,2021-07,1069
9267,"Madison, WI",394816,87,2021-07,1279
9268,"Lakeland, FL",394766,88,2021-07,1620
9269,"Ogden, UT",394931,89,2021-07,1511
9270,"Daytona Beach, FL",394528,90,2021-07,1623
9271,"Des Moines, IA",394531,91,2021-07,1169
9272,"Jackson, MS",394711,92,2021-07,1303
9273,"Youngstown, OH",395245,93,2021-07,821
9274,"Augusta, GA",394352,94,2021-07,1226
9275,"Scranton, PA",395075,95,2021-07,1091
9276,"Harrisburg, PA",394666,96,2021-07,1237
9277,"Melbourne, FL",394957,97,2021-07,1637
9278,"Spokane, WA",395113,99,2021-07,1457
9279,"Provo, UT",395006,100,2021-07,1539
9280,"Killeen, TX",394746,128,2021-07,1211
9281,"College Station, TX",394483,192,2021-07,1517
9282,United States,102001,0,2021-08,1824
9283,"New York, NY",394913,1,2021-08,5481
9284,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2021-08,2541
9285,"Chicago, IL",394463,3,2021-08,1692
9286,"Dallas-Fort Worth, TX",394514,4,2021-08,1621
9287,"Philadelphia, PA",394974,5,2021-08,1696
9288,"Houston, TX",394692,6,2021-08,1458
9289,"Washington, DC",395209,7,2021-08,2053
9290,"Miami-Fort Lauderdale, FL",394856,8,2021-08,2327
9291,"Atlanta, GA",394347,9,2021-08,1783
9292,"Boston, MA",394404,10,2021-08,2666
9293,"San Francisco, CA",395057,11,2021-08,3053
9294,"Detroit, MI",394532,12,2021-08,1335
9295,"Riverside, CA",395025,13,2021-08,2349
9296,"Phoenix, AZ",394976,14,2021-08,1750
9297,"Seattle, WA",395078,15,2021-08,2060
9298,"Minneapolis-St Paul, MN",394865,16,2021-08,1564
9299,"San Diego, CA",395056,17,2021-08,2609
9300,"St. Louis, MO",395121,18,2021-08,1178
9301,"Tampa, FL",395148,19,2021-08,1837
9302,"Baltimore, MD",394358,20,2021-08,1716
9303,"Denver, CO",394530,21,2021-08,1836
9304,"Pittsburgh, PA",394982,22,2021-08,1267
9305,"Portland, OR",394998,23,2021-08,1737
9306,"Charlotte, NC",394458,24,2021-08,1617
9307,"Sacramento, CA",395045,25,2021-08,2136
9308,"San Antonio, TX",395055,26,2021-08,1314
9309,"Orlando, FL",394943,27,2021-08,1806
9310,"Cincinnati, OH",394466,28,2021-08,1338
9311,"Cleveland, OH",394475,29,2021-08,1200
9312,"Kansas City, MO",394735,30,2021-08,1231
9313,"Las Vegas, NV",394775,31,2021-08,1682
9314,"Columbus, OH",394492,32,2021-08,1321
9315,"Indianapolis, IN",394705,33,2021-08,1350
9316,"San Jose, CA",395059,34,2021-08,3024
9317,"Austin, TX",394355,35,2021-08,1679
9318,"Virginia Beach, VA",395194,36,2021-08,1486
9319,"Nashville, TN",394902,37,2021-08,1702
9320,"Providence, RI",395005,38,2021-08,1742
9321,"Milwaukee, WI",394862,39,2021-08,1178
9322,"Jacksonville, FL",394714,40,2021-08,1614
9323,"Memphis, TN",394849,41,2021-08,1428
9324,"Oklahoma City, OK",394935,42,2021-08,1198
9325,"Louisville-Jefferson County, KY",394807,43,2021-08,1143
9326,"Hartford, CT",394669,44,2021-08,1551
9327,"Richmond, VA",395022,45,2021-08,1446
9328,"New Orleans, LA",394910,46,2021-08,1318
9329,"Buffalo, NY",394425,47,2021-08,1122
9330,"Raleigh, NC",395012,48,2021-08,1582
9331,"Birmingham, AL",394388,49,2021-08,1274
9332,"Salt Lake City, UT",395053,50,2021-08,1545
9333,"Rochester, NY",395031,51,2021-08,1258
9334,"Grand Rapids, MI",394640,52,2021-08,1400
9335,"Tucson, AZ",395167,53,2021-08,1445
9336,"Urban Honolulu, HI",753924,54,2021-08,2520
9337,"Tulsa, OK",395169,55,2021-08,1154
9338,"Fresno, CA",394619,56,2021-08,1813
9339,"Worcester, MA",395238,57,2021-08,1643
9340,"Stamford, CT",394415,58,2021-08,2457
9341,"Albuquerque, NM",394312,59,2021-08,1335
9342,"Albany, NY",394308,60,2021-08,1338
9343,"Omaha, NE",394938,61,2021-08,1130
9344,"New Haven, CT",394908,62,2021-08,1708
9345,"Bakersfield, CA",394357,63,2021-08,1486
9346,"Knoxville, TN",394753,64,2021-08,1423
9347,"Greenville, SC",394653,65,2021-08,1302
9348,"Ventura, CA",394952,66,2021-08,2815
9349,"Allentown, PA",394318,67,2021-08,1643
9350,"El Paso, TX",394561,68,2021-08,1197
9351,"Baton Rouge, LA",394367,69,2021-08,1246
9352,"Dayton, OH",394521,70,2021-08,1132
9353,"McAllen, TX",394843,71,2021-08,976
9354,"Columbia, SC",394486,72,2021-08,1320
9355,"Greensboro, NC",394648,73,2021-08,1361
9356,"Akron, OH",394304,74,2021-08,1053
9357,"North Port-Sarasota-Bradenton, FL",753906,75,2021-08,2012
9358,"Little Rock, AR",394798,76,2021-08,987
9359,"Stockton, CA",395134,77,2021-08,2454
9360,"Charleston, SC",394457,78,2021-08,1681
9361,"Syracuse, NY",395143,79,2021-08,1291
9362,"Colorado Springs, CO",394484,80,2021-08,1687
9363,"Winston-Salem, NC",395235,81,2021-08,1542
9364,"Wichita, KS",395224,82,2021-08,890
9365,"Springfield, MA",395115,83,2021-08,1592
9366,"Fort Myers, FL",394440,84,2021-08,1730
9367,"Boise City, ID",394399,85,2021-08,1759
9368,"Toledo, OH",395160,86,2021-08,1080
9369,"Madison, WI",394816,87,2021-08,1285
9370,"Lakeland, FL",394766,88,2021-08,1645
9371,"Ogden, UT",394931,89,2021-08,1532
9372,"Daytona Beach, FL",394528,90,2021-08,1645
9373,"Des Moines, IA",394531,91,2021-08,1175
9374,"Jackson, MS",394711,92,2021-08,1313
9375,"Youngstown, OH",395245,93,2021-08,830
9376,"Augusta, GA",394352,94,2021-08,1239
9377,"Scranton, PA",395075,95,2021-08,1103
9378,"Harrisburg, PA",394666,96,2021-08,1250
9379,"Melbourne, FL",394957,97,2021-08,1665
9380,"Spokane, WA",395113,99,2021-08,1479
9381,"Provo, UT",395006,100,2021-08,1560
9382,"Killeen, TX",394746,128,2021-08,1232
9383,"College Station, TX",394483,192,2021-08,1525
9384,United States,102001,0,2021-09,1845
9385,"New York, NY",394913,1,2021-09,5541
9386,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2021-09,2566
9387,"Chicago, IL",394463,3,2021-09,1705
9388,"Dallas-Fort Worth, TX",394514,4,2021-09,1643
9389,"Philadelphia, PA",394974,5,2021-09,1710
9390,"Houston, TX",394692,6,2021-09,1472
9391,"Washington, DC",395209,7,2021-09,2071
9392,"Miami-Fort Lauderdale, FL",394856,8,2021-09,2373
9393,"Atlanta, GA",394347,9,2021-09,1813
9394,"Boston, MA",394404,10,2021-09,2692
9395,"San Francisco, CA",395057,11,2021-09,3075
9396,"Detroit, MI",394532,12,2021-09,1347
9397,"Riverside, CA",395025,13,2021-09,2381
9398,"Phoenix, AZ",394976,14,2021-09,1783
9399,"Seattle, WA",395078,15,2021-09,2085
9400,"Minneapolis-St Paul, MN",394865,16,2021-09,1572
9401,"San Diego, CA",395056,17,2021-09,2642
9402,"St. Louis, MO",395121,18,2021-09,1187
9403,"Tampa, FL",395148,19,2021-09,1874
9404,"Baltimore, MD",394358,20,2021-09,1733
9405,"Denver, CO",394530,21,2021-09,1857
9406,"Pittsburgh, PA",394982,22,2021-09,1275
9407,"Portland, OR",394998,23,2021-09,1755
9408,"Charlotte, NC",394458,24,2021-09,1639
9409,"Sacramento, CA",395045,25,2021-09,2159
9410,"San Antonio, TX",395055,26,2021-09,1330
9411,"Orlando, FL",394943,27,2021-09,1837
9412,"Cincinnati, OH",394466,28,2021-09,1348
9413,"Cleveland, OH",394475,29,2021-09,1209
9414,"Kansas City, MO",394735,30,2021-09,1240
9415,"Las Vegas, NV",394775,31,2021-09,1713
9416,"Columbus, OH",394492,32,2021-09,1332
9417,"Indianapolis, IN",394705,33,2021-09,1364
9418,"San Jose, CA",395059,34,2021-09,3044
9419,"Austin, TX",394355,35,2021-09,1709
9420,"Virginia Beach, VA",395194,36,2021-09,1504
9421,"Nashville, TN",394902,37,2021-09,1726
9422,"Providence, RI",395005,38,2021-09,1760
9423,"Milwaukee, WI",394862,39,2021-09,1185
9424,"Jacksonville, FL",394714,40,2021-09,1641
9425,"Memphis, TN",394849,41,2021-09,1446
9426,"Oklahoma City, OK",394935,42,2021-09,1210
9427,"Louisville-Jefferson County, KY",394807,43,2021-09,1150
9428,"Hartford, CT",394669,44,2021-09,1564
9429,"Richmond, VA",395022,45,2021-09,1461
9430,"New Orleans, LA",394910,46,2021-09,1332
9431,"Buffalo, NY",394425,47,2021-09,1131
9432,"Raleigh, NC",395012,48,2021-09,1604
9433,"Birmingham, AL",394388,49,2021-09,1285
9434,"Salt Lake City, UT",395053,50,2021-09,1566
9435,"Rochester, NY",395031,51,2021-09,1269
9436,"Grand Rapids, MI",394640,52,2021-09,1413
9437,"Tucson, AZ",395167,53,2021-09,1466
9438,"Urban Honolulu, HI",753924,54,2021-09,2540
9439,"Tulsa, OK",395169,55,2021-09,1167
9440,"Fresno, CA",394619,56,2021-09,1839
9441,"Worcester, MA",395238,57,2021-09,1659
9442,"Stamford, CT",394415,58,2021-09,2477
9443,"Albuquerque, NM",394312,59,2021-09,1354
9444,"Albany, NY",394308,60,2021-09,1348
9445,"Omaha, NE",394938,61,2021-09,1139
9446,"New Haven, CT",394908,62,2021-09,1726
9447,"Bakersfield, CA",394357,63,2021-09,1503
9448,"Knoxville, TN",394753,64,2021-09,1445
9449,"Greenville, SC",394653,65,2021-09,1318
9450,"Ventura, CA",394952,66,2021-09,2847
9451,"Allentown, PA",394318,67,2021-09,1662
9452,"El Paso, TX",394561,68,2021-09,1207
9453,"Baton Rouge, LA",394367,69,2021-09,1255
9454,"Dayton, OH",394521,70,2021-09,1142
9455,"McAllen, TX",394843,71,2021-09,984
9456,"Columbia, SC",394486,72,2021-09,1336
9457,"Greensboro, NC",394648,73,2021-09,1378
9458,"Akron, OH",394304,74,2021-09,1062
9459,"North Port-Sarasota-Bradenton, FL",753906,75,2021-09,2058
9460,"Little Rock, AR",394798,76,2021-09,996
9461,"Stockton, CA",395134,77,2021-09,2481
9462,"Charleston, SC",394457,78,2021-09,1706
9463,"Syracuse, NY",395143,79,2021-09,
9464,"Colorado Springs, CO",394484,80,2021-09,1707
9465,"Winston-Salem, NC",395235,81,2021-09,1561
9466,"Wichita, KS",395224,82,2021-09,896
9467,"Springfield, MA",395115,83,2021-09,1601
9468,"Fort Myers, FL",394440,84,2021-09,1767
9469,"Boise City, ID",394399,85,2021-09,1785
9470,"Toledo, OH",395160,86,2021-09,1092
9471,"Madison, WI",394816,87,2021-09,1291
9472,"Lakeland, FL",394766,88,2021-09,1670
9473,"Ogden, UT",394931,89,2021-09,1552
9474,"Daytona Beach, FL",394528,90,2021-09,1667
9475,"Des Moines, IA",394531,91,2021-09,1180
9476,"Jackson, MS",394711,92,2021-09,1322
9477,"Youngstown, OH",395245,93,2021-09,839
9478,"Augusta, GA",394352,94,2021-09,1251
9479,"Scranton, PA",395075,95,2021-09,1114
9480,"Harrisburg, PA",394666,96,2021-09,1263
9481,"Melbourne, FL",394957,97,2021-09,1692
9482,"Spokane, WA",395113,99,2021-09,1500
9483,"Provo, UT",395006,100,2021-09,1580
9484,"Killeen, TX",394746,128,2021-09,1253
9485,"College Station, TX",394483,192,2021-09,1532
9486,United States,102001,0,2021-10,1867
9487,"New York, NY",394913,1,2021-10,5601
9488,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2021-10,2592
9489,"Chicago, IL",394463,3,2021-10,1717
9490,"Dallas-Fort Worth, TX",394514,4,2021-10,1665
9491,"Philadelphia, PA",394974,5,2021-10,1725
9492,"Houston, TX",394692,6,2021-10,1486
9493,"Washington, DC",395209,7,2021-10,2088
9494,"Miami-Fort Lauderdale, FL",394856,8,2021-10,2419
9495,"Atlanta, GA",394347,9,2021-10,1842
9496,"Boston, MA",394404,10,2021-10,2717
9497,"San Francisco, CA",395057,11,2021-10,3098
9498,"Detroit, MI",394532,12,2021-10,1359
9499,"Riverside, CA",395025,13,2021-10,2414
9500,"Phoenix, AZ",394976,14,2021-10,1816
9501,"Seattle, WA",395078,15,2021-10,2110
9502,"Minneapolis-St Paul, MN",394865,16,2021-10,1579
9503,"San Diego, CA",395056,17,2021-10,2676
9504,"St. Louis, MO",395121,18,2021-10,1197
9505,"Tampa, FL",395148,19,2021-10,1912
9506,"Baltimore, MD",394358,20,2021-10,1749
9507,"Denver, CO",394530,21,2021-10,1878
9508,"Pittsburgh, PA",394982,22,2021-10,1284
9509,"Portland, OR",394998,23,2021-10,1772
9510,"Charlotte, NC",394458,24,2021-10,1662
9511,"Sacramento, CA",395045,25,2021-10,2182
9512,"San Antonio, TX",395055,26,2021-10,1345
9513,"Orlando, FL",394943,27,2021-10,1868
9514,"Cincinnati, OH",394466,28,2021-10,1359
9515,"Cleveland, OH",394475,29,2021-10,1218
9516,"Kansas City, MO",394735,30,2021-10,1249
9517,"Las Vegas, NV",394775,31,2021-10,1745
9518,"Columbus, OH",394492,32,2021-10,1343
9519,"Indianapolis, IN",394705,33,2021-10,1377
9520,"San Jose, CA",395059,34,2021-10,3064
9521,"Austin, TX",394355,35,2021-10,1739
9522,"Virginia Beach, VA",395194,36,2021-10,1522
9523,"Nashville, TN",394902,37,2021-10,1750
9524,"Providence, RI",395005,38,2021-10,1778
9525,"Milwaukee, WI",394862,39,2021-10,1192
9526,"Jacksonville, FL",394714,40,2021-10,1669
9527,"Memphis, TN",394849,41,2021-10,1463
9528,"Oklahoma City, OK",394935,42,2021-10,1221
9529,"Louisville-Jefferson County, KY",394807,43,2021-10,1158
9530,"Hartford, CT",394669,44,2021-10,1576
9531,"Richmond, VA",395022,45,2021-10,1477
9532,"New Orleans, LA",394910,46,2021-10,1347
9533,"Buffalo, NY",394425,47,2021-10,1140
9534,"Raleigh, NC",395012,48,2021-10,1626
9535,"Birmingham, AL",394388,49,2021-10,1296
9536,"Salt Lake City, UT",395053,50,2021-10,1588
9537,"Rochester, NY",395031,51,2021-10,1280
9538,"Grand Rapids, MI",394640,52,2021-10,1427
9539,"Tucson, AZ",395167,53,2021-10,1486
9540,"Urban Honolulu, HI",753924,54,2021-10,2559
9541,"Tulsa, OK",395169,55,2021-10,1179
9542,"Fresno, CA",394619,56,2021-10,1864
9543,"Worcester, MA",395238,57,2021-10,1675
9544,"Stamford, CT",394415,58,2021-10,2497
9545,"Albuquerque, NM",394312,59,2021-10,1373
9546,"Albany, NY",394308,60,2021-10,1359
9547,"Omaha, NE",394938,61,2021-10,1147
9548,"New Haven, CT",394908,62,2021-10,1744
9549,"Bakersfield, CA",394357,63,2021-10,1521
9550,"Knoxville, TN",394753,64,2021-10,1466
9551,"Greenville, SC",394653,65,2021-10,1333
9552,"Ventura, CA",394952,66,2021-10,2879
9553,"Allentown, PA",394318,67,2021-10,1682
9554,"El Paso, TX",394561,68,2021-10,1217
9555,"Baton Rouge, LA",394367,69,2021-10,1265
9556,"Dayton, OH",394521,70,2021-10,1152
9557,"McAllen, TX",394843,71,2021-10,993
9558,"Columbia, SC",394486,72,2021-10,1352
9559,"Greensboro, NC",394648,73,2021-10,1395
9560,"Akron, OH",394304,74,2021-10,1071
9561,"North Port-Sarasota-Bradenton, FL",753906,75,2021-10,2104
9562,"Little Rock, AR",394798,76,2021-10,1006
9563,"Stockton, CA",395134,77,2021-10,2508
9564,"Charleston, SC",394457,78,2021-10,1731
9565,"Syracuse, NY",395143,79,2021-10,1322
9566,"Colorado Springs, CO",394484,80,2021-10,1726
9567,"Winston-Salem, NC",395235,81,2021-10,1580
9568,"Wichita, KS",395224,82,2021-10,902
9569,"Springfield, MA",395115,83,2021-10,1610
9570,"Fort Myers, FL",394440,84,2021-10,1804
9571,"Boise City, ID",394399,85,2021-10,1811
9572,"Toledo, OH",395160,86,2021-10,1103
9573,"Madison, WI",394816,87,2021-10,1296
9574,"Lakeland, FL",394766,88,2021-10,1695
9575,"Ogden, UT",394931,89,2021-10,1572
9576,"Daytona Beach, FL",394528,90,2021-10,1689
9577,"Des Moines, IA",394531,91,2021-10,1186
9578,"Jackson, MS",394711,92,2021-10,1331
9579,"Youngstown, OH",395245,93,2021-10,848
9580,"Augusta, GA",394352,94,2021-10,1264
9581,"Scranton, PA",395075,95,2021-10,1125
9582,"Harrisburg, PA",394666,96,2021-10,
9583,"Melbourne, FL",394957,97,2021-10,1720
9584,"Spokane, WA",395113,99,2021-10,1522
9585,"Provo, UT",395006,100,2021-10,1601
9586,"Killeen, TX",394746,128,2021-10,1273
9587,"College Station, TX",394483,192,2021-10,1540
9588,United States,102001,0,2021-11,1889
9589,"New York, NY",394913,1,2021-11,5664
9590,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2021-11,2618
9591,"Chicago, IL",394463,3,2021-11,1731
9592,"Dallas-Fort Worth, TX",394514,4,2021-11,1688
9593,"Philadelphia, PA",394974,5,2021-11,1740
9594,"Houston, TX",394692,6,2021-11,1501
9595,"Washington, DC",395209,7,2021-11,2107
9596,"Miami-Fort Lauderdale, FL",394856,8,2021-11,2466
9597,"Atlanta, GA",394347,9,2021-11,1872
9598,"Boston, MA",394404,10,2021-11,2744
9599,"San Francisco, CA",395057,11,2021-11,3121
9600,"Detroit, MI",394532,12,2021-11,1371
9601,"Riverside, CA",395025,13,2021-11,2447
9602,"Phoenix, AZ",394976,14,2021-11,1851
9603,"Seattle, WA",395078,15,2021-11,2137
9604,"Minneapolis-St Paul, MN",394865,16,2021-11,1587
9605,"San Diego, CA",395056,17,2021-11,2710
9606,"St. Louis, MO",395121,18,2021-11,1206
9607,"Tampa, FL",395148,19,2021-11,1951
9608,"Baltimore, MD",394358,20,2021-11,1766
9609,"Denver, CO",394530,21,2021-11,1899
9610,"Pittsburgh, PA",394982,22,2021-11,1293
9611,"Portland, OR",394998,23,2021-11,1789
9612,"Charlotte, NC",394458,24,2021-11,1686
9613,"Sacramento, CA",395045,25,2021-11,2205
9614,"San Antonio, TX",395055,26,2021-11,1362
9615,"Orlando, FL",394943,27,2021-11,1900
9616,"Cincinnati, OH",394466,28,2021-11,1369
9617,"Cleveland, OH",394475,29,2021-11,1228
9618,"Kansas City, MO",394735,30,2021-11,1259
9619,"Las Vegas, NV",394775,31,2021-11,1777
9620,"Columbus, OH",394492,32,2021-11,1354
9621,"Indianapolis, IN",394705,33,2021-11,1391
9622,"San Jose, CA",395059,34,2021-11,3085
9623,"Austin, TX",394355,35,2021-11,1770
9624,"Virginia Beach, VA",395194,36,2021-11,1540
9625,"Nashville, TN",394902,37,2021-11,1775
9626,"Providence, RI",395005,38,2021-11,1796
9627,"Milwaukee, WI",394862,39,2021-11,1199
9628,"Jacksonville, FL",394714,40,2021-11,1698
9629,"Memphis, TN",394849,41,2021-11,1481
9630,"Oklahoma City, OK",394935,42,2021-11,1233
9631,"Louisville-Jefferson County, KY",394807,43,2021-11,1165
9632,"Hartford, CT",394669,44,2021-11,1590
9633,"Richmond, VA",395022,45,2021-11,1492
9634,"New Orleans, LA",394910,46,2021-11,1361
9635,"Buffalo, NY",394425,47,2021-11,1149
9636,"Raleigh, NC",395012,48,2021-11,1648
9637,"Birmingham, AL",394388,49,2021-11,1307
9638,"Salt Lake City, UT",395053,50,2021-11,1609
9639,"Rochester, NY",395031,51,2021-11,1291
9640,"Grand Rapids, MI",394640,52,2021-11,1441
9641,"Tucson, AZ",395167,53,2021-11,1507
9642,"Urban Honolulu, HI",753924,54,2021-11,2580
9643,"Tulsa, OK",395169,55,2021-11,1192
